"goodreads_book_id","tag_id","count"
395922,31729,130
395922,31745,1060
395922,32989,467
395922,33114,1093
395962,8717,353
395962,10731,105
395962,11305,2500
395962,11557,559
395962,11743,270
395962,22743,161
395962,26138,309
395962,26785,102
395962,27199,108
395962,30574,6225
396266,8717,289
396266,11557,242
396266,11743,144
396266,14467,152
396266,14487,556
396266,26138,219
396266,30574,11205
397456,11743,177
397456,30574,2727
397456,31689,170
397456,31783,104
397456,33114,121
397466,11743,202
397466,30574,2855
397466,31689,174
397466,31783,116
397466,33114,113
397860,14821,592
397860,30574,6613
397867,11743,117
397867,14821,626
397867,30574,2291
398323,4949,232
398323,11743,761
398323,21887,107
398323,30574,11581
400354,7725,224
400354,8717,247
400354,9221,189
400354,9565,1355
400354,11305,4012
400354,11557,436
400354,11743,665
400354,12680,109
400354,15048,659
400354,15067,394
400354,22743,178
400354,24136,372
400354,26636,107
400354,26785,141
400354,27199,136
400354,29568,553
400354,30574,12076
400412,7457,490
400412,11557,417
400412,22743,106
400412,23831,2699
400412,30574,4501
400881,8717,105
400881,11305,614
400881,30574,2137
400906,11305,559
400906,30574,1349
400924,8717,605
400924,11305,1011
400924,11557,140
400924,22743,113
400924,30574,7724
401514,1691,189
401514,4605,138
401514,8717,303
401514,11557,114
401514,14552,143
401514,21689,752
401514,21773,255
401514,29045,156
401514,30574,15131
401679,6857,191
401679,6888,176
401679,6895,299
401679,6953,286
401679,6960,114
401679,17124,165
401679,17129,152
401679,23596,149
401679,23605,603
401679,30574,7074
401876,8717,953
401876,11743,196
401876,19634,131
401876,19659,204
401876,30574,7333
402013,5207,341
402013,6750,475
402013,6828,119
402013,7725,132
402013,8055,360
402013,8717,490
402013,11557,774
402013,11743,504
402013,12680,228
402013,15048,590
402013,15067,137
402013,22743,198
402013,25438,182
402013,26138,413
402013,27199,411
402013,29452,314
402013,30574,26495
402013,32989,1101
402013,33114,2012
402014,5207,208
402014,6750,240
402014,8055,138
402014,8717,147
402014,11557,182
402014,11743,241
402014,12680,108
402014,15048,236
402014,22743,111
402014,26138,182
402014,29452,137
402014,30574,11181
402014,32989,436
402014,33114,470
402015,5207,158
402015,6750,157
402015,11557,126
402015,11743,167
402015,15048,169
402015,26138,133
402015,27199,181
402015,29452,115
402015,30574,7115
402015,32989,287
402015,33114,603
402017,8150,197
402017,30574,5677
402045,1416,111
402045,1642,153
402045,2104,114
402045,3140,546
402045,3142,167
402045,5207,385
402045,7457,321
402045,8717,326
402045,9221,176
402045,11305,7458
402045,11370,227
402045,11557,2350
402045,11590,144
402045,11665,151
402045,11743,1799
402045,14361,120
402045,14467,380
402045,14484,100
402045,14487,1281
402045,17213,104
402045,17276,128
402045,18045,110
402045,18886,215
402045,19666,108
402045,21024,368
402045,22034,115
402045,22743,515
402045,26138,217
402045,26785,430
402045,26842,111
402045,26897,162
402045,27199,319
402045,30574,3989
402093,1691,187
402093,3216,142
402093,5207,103
402093,7457,293
402093,8717,1512
402093,11557,1106
402093,11743,493
402093,14467,126
402093,14487,2227
402093,16203,478
402093,22743,196
402093,30574,2836
402128,2580,107
402128,6443,132
402128,7457,298
402128,11557,187
402128,11743,146
402128,22743,102
402128,23831,1722
402128,30574,14943
402843,5870,186
402843,8717,493
402843,21689,352
402843,23471,158
402843,25647,231
402843,28341,145
402843,28384,105
402843,30574,6956
404223,11305,1283
404223,11743,164
404223,30574,2601
404562,30574,764
406373,7404,125
406373,7457,914
406373,8717,1328
406373,9886,150
406373,11557,284
406373,11743,411
406373,13098,169
406373,13109,100
406373,18367,168
406373,22743,162
406373,23743,256
406373,23831,307
406373,30574,2082
407234,5207,117
407234,8717,310
407234,9221,106
407234,21831,887
407234,22973,385
407234,22983,257
407234,26138,970
407234,27199,140
407234,30574,3859
407429,6098,126
407429,6828,259
407429,6838,109
407429,6857,485
407429,6888,508
407429,6895,544
407429,6953,759
407429,6960,213
407429,8717,134
407429,11152,199
407429,11305,199
407429,11557,389
407429,11743,313
407429,15048,335
407429,17124,258
407429,17129,177
407429,23596,219
407429,23605,889
407429,30574,18024
407813,1691,205
407813,5207,132
407813,8717,351
407813,11305,3600
407813,11370,102
407813,11557,1210
407813,11743,372
407813,14361,123
407813,18886,144
407813,22743,156
407813,26138,236
407813,26785,116
407813,27199,152
407813,30574,25355
407813,32989,526
407813,33009,127
407813,33114,966
407999,5951,344
407999,8717,342
407999,30574,9167
408615,1746,137
408615,4605,170
408615,4949,232
408615,8717,464
408615,11557,251
408615,14552,143
408615,19733,174
408615,21689,531
408615,21773,179
408615,30574,2512
409918,8717,462
409918,9221,128
409918,11743,289
409918,14010,124
409918,19892,364
409918,20939,510
409918,30574,1982
410445,8717,229
410445,11743,232
410445,20926,138
410445,20939,871
410445,27199,123
410445,28919,354
410445,30574,5551
411053,8116,111
411053,8130,162
411053,8150,841
411053,8209,369
411053,8717,616
411053,12175,122
411053,21689,124
411053,25562,100
411053,30574,61079
411527,11743,428
411527,30574,1114
411527,32989,193
411527,33114,362
412732,2277,119
412732,4088,196
412732,4090,124
412732,5207,112
412732,7457,438
412732,8717,468
412732,11557,821
412732,11743,1124
412732,18367,195
412732,22034,120
412732,22743,151
412732,23471,102
412732,30574,12315
412732,31155,118
413158,6960,107
414298,8717,396
414298,11557,219
414298,11743,619
414298,15048,163
414298,30574,9181
414895,7457,160
414895,11557,141
414895,11743,279
414895,30574,308
414999,2056,121
414999,3389,120
414999,7404,105
414999,7457,332
414999,8717,1318
414999,9221,108
414999,10059,116
414999,11305,101
414999,11557,665
414999,11743,1009
414999,17213,112
414999,22743,246
414999,26771,2141
414999,26785,191
414999,26837,3090
414999,26894,531
414999,27398,306
414999,30574,46738
416580,1691,105
416580,8717,184
416580,11743,107
416580,14487,262
416580,30574,1339
417524,6098,270
417524,6895,130
417524,6953,137
417524,23596,137
417524,23605,444
417524,30574,3386
417780,6098,212
417780,6857,147
417780,6888,124
417780,6895,175
417780,6953,185
417780,23596,165
417780,23605,439
417780,30574,3373
419083,8517,119
419083,14552,234
419083,21689,362
419083,30574,164
419103,7778,626
419103,13547,220
419103,13561,678
419103,30574,1839
420278,8717,203
420278,11557,103
420278,23831,1181
420278,30574,11570
420282,5207,116
420282,6098,304
420282,6828,235
420282,6838,120
420282,6888,636
420282,6895,853
420282,6914,119
420282,6920,134
420282,6953,1060
420282,6960,353
420282,7224,743
420282,7457,292
420282,8717,424
420282,11305,323
420282,11557,444
420282,11743,348
420282,14694,220
420282,14704,101
420282,17124,359
420282,17129,224
420282,23596,317
420282,23605,1312
420282,30574,15873
420297,2580,126
420297,6828,253
420297,6838,101
420297,6857,586
420297,6888,517
420297,6895,614
420297,6953,873
420297,6960,300
420297,7457,212
420297,8717,156
420297,11743,245
420297,17124,307
420297,17129,205
420297,23596,170
420297,23605,762
420297,30574,18304
420404,6857,287
420404,6888,227
420404,6895,308
420404,6953,436
420404,6960,137
420404,9841,151
420404,11743,126
420404,17124,146
420404,17129,110
420404,23605,355
420404,30574,4987
420496,8717,139
420496,11305,885
420496,29559,157
420496,30574,4286
420734,8055,181
420734,8076,158
420734,8717,132
420734,11557,147
420734,18228,227
420734,20939,130
420734,26138,456
420734,26207,390
420734,29076,160
420734,30574,5593
420739,8055,249
420739,8076,286
420739,8717,151
420739,11557,340
420739,18228,206
420739,20939,120
420739,26138,583
420739,26207,294
420739,29076,157
420739,30574,6269
421129,1642,100
421129,6750,417
421129,8717,235
421129,11305,470
421129,11557,263
421129,11743,229
421129,12680,108
421129,15048,262
421129,22743,105
421129,22973,303
421129,22983,499
421129,26138,592
421129,27199,271
421129,29011,158
421129,30574,13804
421129,31617,405
421129,31723,358
421129,31745,885
421549,5207,111
421549,6750,715
421549,8717,481
421549,11743,333
421549,16338,109
421549,30574,907
422452,8717,149
422452,11743,121
422452,26771,313
422452,26837,442
422452,30574,4040
423156,2580,166
423156,6857,109
423156,6888,116
423156,7457,138
423156,11557,225
423156,11743,205
423156,14487,165
423156,14877,242
423156,21457,131
423156,30574,4158
423156,33114,135
425029,8517,146
425029,8717,127
425029,11557,140
425029,17863,138
425029,20939,567
425029,30358,270
425029,30574,3139
425123,8517,203
425123,8717,159
425123,11557,154
425123,11743,313
425123,20939,517
425123,30358,189
425123,30574,9315
425124,8517,136
425124,8717,191
425124,11743,174
425124,20939,347
425124,30358,113
425124,30574,1099
425377,8717,235
425377,11557,510
425377,11743,106
425377,14467,680
425377,14487,179
425377,14527,1363
425377,17213,117
425377,25596,185
425377,26138,1272
425377,30574,310
426025,7457,483
426025,11557,150
426025,11743,215
426025,14821,108
426025,27669,437
426025,27682,108
426025,30574,11806
426030,7077,156
426030,7116,277
426030,30574,1352
426504,2891,154
426504,7457,345
426504,11305,164
426504,11557,853
426504,11743,764
426504,17639,112
426504,18367,197
426504,18919,173
426504,22743,149
426504,27669,774
426504,28261,161
426504,30574,1029
426625,6857,122
426625,6895,169
426625,6953,191
426625,23605,456
426625,30574,2726
426775,5207,158
426775,6750,1060
426775,6766,108
426775,8717,192
426775,11743,305
426775,22743,109
426775,26138,176
426775,30574,37584
426825,11743,264
426825,14487,255
426825,30574,3662
427920,5207,120
427920,8717,680
427920,21689,234
427920,30574,7303
427920,33114,153
428042,1691,274
428042,8717,285
428042,11305,584
428042,11557,456
428042,11743,188
428042,26771,193
428042,26837,296
428042,27199,134
428042,28610,653
428042,30574,3697
428042,32989,334
428042,33114,598
428223,4949,124
428223,19733,158
428223,21689,194
428223,30574,1177
428263,2104,160
428263,3389,212
428263,3392,155
428263,5036,165
428263,5090,314
428263,5180,164
428263,5207,4115
428263,5404,138
428263,5444,158
428263,5481,235
428263,6750,500
428263,8055,334
428263,8717,5900
428263,9221,573
428263,9886,154
428263,10197,155
428263,10644,179
428263,11305,9913
428263,11366,147
428263,11370,266
428263,11497,256
428263,11505,256
428263,11557,6592
428263,11590,451
428263,11743,4083
428263,11978,206
428263,11988,150
428263,13792,157
428263,13794,311
428263,14064,175
428263,14370,255
428263,14821,240
428263,15169,608
428263,17213,224
428263,18045,253
428263,18640,279
428263,18668,387
428263,20125,138
428263,20547,155
428263,20570,170
428263,20774,787
428263,20781,175
428263,20824,207
428263,20849,364
428263,21369,159
428263,21989,159
428263,22034,259
428263,22352,174
428263,22689,298
428263,22743,2475
428263,22753,1086
428263,22973,3971
428263,22977,168
428263,22983,1559
428263,23037,139
428263,23796,166
428263,24960,428
428263,24990,145
428263,25144,208
428263,25145,257
428263,25146,145
428263,25234,277
428263,25765,176
428263,26138,6445
428263,26771,180
428263,26785,376
428263,26837,157
428263,27199,2849
428263,27473,201
428263,27535,282
428263,27613,183
428263,28640,348
428263,28681,985
428263,29011,1348
428263,29190,144
428263,29452,970
428263,29464,278
428263,30574,5052
428263,31372,1837
428263,31376,602
428263,31378,490
428263,31617,900
428263,31723,2313
428263,31727,248
428263,31745,5997
428263,31756,298
428263,32341,182
428263,32345,1178
428263,32989,4532
428263,32996,261
428263,33009,321
428263,33012,463
428263,33023,187
428263,33035,196
428263,33045,149
428263,33114,12141
428263,33124,374
428263,33153,140
428862,2938,122
428862,5207,368
428862,8717,1603
428862,11557,154
428862,21689,181
428862,22743,212
428862,22753,109
428862,30574,12932
429024,5207,131
429024,7404,179
429024,7457,1033
429024,9468,141
429024,11743,374
429024,18367,103
429024,22743,119
429024,30574,205
429138,1691,110
429138,10342,160
429138,11557,215
429138,11743,330
429138,14467,187
429138,14487,739
429138,32469,105
429883,9037,107
429883,9221,111
429883,11305,1462
429883,11743,103
429883,22743,118
429883,30574,2467
430968,2580,198
430968,8717,359
430968,11557,121
430968,21689,226
430968,30574,13616
432020,19052,806
432020,30574,2727
432283,15048,342
432283,30574,991
433035,1800,711
433035,8517,239
433035,8717,168
433035,11743,260
433035,20926,145
433035,20939,1033
433035,22743,116
433035,30574,5954
433533,5207,235
433533,6828,101
433533,6857,137
433533,6888,103
433533,6953,189
433533,7404,192
433533,7457,1026
433533,8717,168
433533,11557,559
433533,11743,590
433533,14467,119
433533,14487,281
433533,22743,186
433533,26138,140
433533,27199,191
433533,30574,2107
433533,32989,185
433533,33114,533
433567,7404,146
433567,7457,695
433567,8717,3370
433567,10197,100
433567,11305,292
433567,11557,430
433567,11743,1228
433567,17213,100
433567,18367,137
433567,19445,297
433567,19452,353
433567,22743,247
433567,23471,271
433567,26771,479
433567,26816,534
433567,26837,842
433567,26894,101
433567,30574,573
434229,30574,2145
434535,17746,148
434535,25685,249
434535,30574,1683
434764,8717,205
434764,17746,164
434764,21689,120
434764,25647,161
434764,25685,284
434764,30574,4205
435045,1642,157
435045,8717,222
435045,9277,125
435045,11305,311
435045,11557,589
435045,15321,262
435045,17439,483
435045,18886,132
435045,22973,999
435045,22983,1175
435045,23796,197
435045,26138,704
435045,27199,217
435045,27613,142
435045,30574,9405
435045,31617,153
435045,31723,110
435045,31745,319
435045,32345,195
435045,32623,184
436806,8717,216
436806,10825,145
436806,11557,150
436806,11743,364
436806,12553,128
436806,30574,8694
437885,30574,1270
438024,8717,321
438024,30574,6710
438492,1371,299
438492,1691,339
438492,3389,152
438492,3392,129
438492,5207,810
438492,6828,493
438492,6829,134
438492,6838,116
438492,6857,593
438492,6888,488
438492,6895,302
438492,6953,927
438492,6960,154
438492,8717,677
438492,9221,137
438492,10197,114
438492,11305,717
438492,11557,680
438492,11743,1177
438492,15048,220
438492,16799,163
438492,17124,258
438492,17129,112
438492,17904,379
438492,18045,147
438492,19974,449
438492,20774,102
438492,20849,107
438492,20939,542
438492,22743,651
438492,22753,195
438492,24960,126
438492,25153,117
438492,27199,723
438492,27282,156
438492,30574,16887
438492,32989,375
438492,33114,972
439173,6828,165
439173,6857,248
439173,6888,223
439173,6895,260
439173,6953,358
439173,8717,546
439173,11557,296
439173,11743,324
439173,15048,120
439173,17124,172
439173,17129,105
439173,19974,191
439173,25438,403
439173,26735,155
439173,30574,11677
439173,33114,155
439275,5207,298
439275,6750,428
439275,6828,128
439275,8055,293
439275,8717,295
439275,11557,182
439275,11743,338
439275,15048,110
439275,19689,268
439275,22743,198
439275,24313,103
439275,26138,442
439275,27199,337
439275,29452,190
439275,30574,9433
439275,32989,571
439275,33114,1383
439288,1499,286
439288,2104,109
439288,3371,105
439288,3389,137
439288,3392,120
439288,3885,115
439288,4949,195
439288,5207,1122
439288,5918,137
439288,7457,170
439288,7852,349
439288,8055,1307
439288,8067,152
439288,8717,3633
439288,9297,142
439288,9886,216
439288,11505,130
439288,11557,4079
439288,11590,170
439288,11665,126
439288,11743,2114
439288,12315,116
439288,14370,375
439288,15169,147
439288,18045,231
439288,19786,208
439288,19788,129
439288,20774,130
439288,20849,104
439288,22034,123
439288,22743,643
439288,22753,245
439288,24328,123
439288,24526,101
439288,24908,216
439288,24960,123
439288,25114,125
439288,25150,125
439288,25436,217
439288,25438,1166
439288,26735,357
439288,26740,123
439288,28525,144
439288,29452,528
439288,29464,165
439288,30521,274
439288,30574,175206
439288,32586,106
439288,32989,2972
439288,32996,171
439288,33004,122
439288,33012,409
439288,33023,304
439288,33114,6368
439288,33124,229
439288,33125,132
439363,11557,111
439363,19052,1204
439363,30574,6197
440960,3987,200
440960,7778,464
440960,13561,312
440960,30574,11489
441618,7077,121
441618,8717,530
441618,30574,10371
443540,8717,120
443540,11743,252
443540,30574,2927
444304,1691,197
444304,5207,236
444304,6828,122
444304,6857,289
444304,6888,230
444304,6895,156
444304,6953,492
444304,6960,107
444304,8717,359
444304,11305,1940
444304,11557,223
444304,11743,331
444304,17124,189
444304,18886,120
444304,19974,282
444304,22743,201
444304,27199,322
444304,30574,3065
444304,32989,115
444304,33114,300
444347,2938,145
444347,5207,100
444347,6857,119
444347,6888,129
444347,6953,212
444347,8717,265
444347,11557,202
444347,11743,229
444347,19974,181
444347,20939,852
444347,30574,7279
444347,32989,110
444347,33114,198
444381,6857,185
444381,6953,275
444381,7457,154
444381,8717,169
444381,11305,292
444381,11557,265
444381,11743,273
444381,30574,2176
444381,33114,108
448836,7457,123
448836,8717,210
448836,21689,179
448836,23471,597
448836,23931,267
448836,30574,8465
448873,1691,457
448873,5207,194
448873,8717,983
448873,11305,4138
448873,11557,1092
448873,11590,104
448873,11743,544
448873,14361,190
448873,14467,125
448873,14487,264
448873,17213,127
448873,18045,142
448873,20939,100
448873,21024,171
448873,22743,170
448873,27199,423
448873,29452,103
448873,30521,144
448873,30574,95056
448873,32989,963
448873,33009,186
448873,33114,1834
450573,23743,356
450573,30574,2972
450836,14487,281
450836,17746,162
450836,17755,146
450836,25685,127
450836,30574,1007
452157,30574,15264
452235,8517,120
452235,8717,350
452235,9221,198
452235,11743,614
452235,16518,210
452235,17863,110
452235,20939,274
452235,22743,126
452235,29076,107
452235,30358,375
452235,30574,3307
452244,8717,146
452244,11305,152
452244,11557,254
452244,11743,222
452244,14821,679
452244,30574,8298
452244,31745,314
452306,5207,959
452306,6750,1165
452306,6828,276
452306,7852,232
452306,8055,732
452306,8717,1227
452306,11557,1436
452306,11743,1445
452306,12600,298
452306,14370,109
452306,15169,126
452306,18045,145
452306,20774,125
452306,22743,513
452306,22753,213
452306,25438,432
452306,26138,682
452306,27199,899
452306,28945,102
452306,29452,492
452306,29464,131
452306,30521,100
452306,30574,20223
452306,32989,2004
452306,33012,139
452306,33023,127
452306,33114,4331
452306,33124,171
454236,21689,289
454236,30574,6613
454856,3586,234
454856,4605,281
454856,4949,101
454856,8717,1216
454856,11557,158
454856,19733,722
454856,19742,375
454856,21689,825
454856,21773,400
454856,24526,235
454856,30574,5226
455373,5207,150
455373,8717,439
455373,9221,185
455373,11305,113
455373,11557,545
455373,11743,1508
455373,14821,152
455373,19897,294
455373,20939,138
455373,22743,295
455373,26771,1622
455373,26785,137
455373,26837,1851
455373,26894,331
455373,27398,102
455373,29076,156
455373,30358,632
455373,30574,27002
455764,14821,146
455764,30574,1394
455925,1540,118
455925,8717,679
455925,11743,227
455925,16005,224
455925,17213,100
455925,17838,239
455925,20939,181
455925,20994,100
455925,24968,151
455925,29076,135
455925,30358,249
455925,30574,4178
455930,1540,107
455930,8517,237
455930,8717,832
455930,9221,115
455930,11743,485
455930,16005,424
455930,17838,531
455930,20939,417
455930,20994,110
455930,24968,147
455930,27199,123
455930,29076,126
455930,30358,545
455930,30386,111
455930,30574,9529
455941,1540,114
455941,6804,105
455941,8517,204
455941,8717,944
455941,9221,131
455941,11743,458
455941,16005,405
455941,17213,104
455941,17838,509
455941,20939,374
455941,24968,144
455941,27199,109
455941,29076,125
455941,30358,550
455941,30386,119
455941,30574,10576
456028,7077,232
456028,7116,342
456028,8717,294
456028,11305,408
456028,11557,238
456028,11743,276
456028,29443,148
456028,30574,3436
456057,7077,122
456057,7116,236
456057,8717,151
456057,11743,172
456057,29443,134
456057,30574,4178
457264,8717,422
457264,11665,115
457264,21689,185
457264,22743,142
457264,23471,181
457264,26256,110
457264,30521,109
457264,30574,5301
457457,8896,179
457457,26138,209
457457,30574,804
457762,6098,238
457762,6857,237
457762,6888,232
457762,6895,301
457762,6953,360
457762,6960,113
457762,11305,131
457762,11743,112
457762,17124,139
457762,23596,176
457762,23605,745
457762,30574,5189
458034,1642,139
458034,8717,166
458034,11305,321
458034,11557,569
458034,21072,327
458034,22973,833
458034,22983,1001
458034,23796,181
458034,24489,137
458034,26138,774
458034,26771,102
458034,27199,183
458034,27473,208
458034,27613,262
458034,30574,5560
458034,31617,260
459064,8717,464
459064,10731,150
459064,11305,1405
459064,11557,129
459064,11743,102
459064,18981,193
459064,22743,106
459064,30574,8848
459386,8517,260
459386,8717,265
459386,11743,140
459386,20939,336
459386,30358,146
459386,30574,8818
460548,6828,139
460548,6857,457
460548,6888,414
460548,6953,702
460548,6960,260
460548,8717,155
460548,11557,179
460548,11743,165
460548,23596,129
460548,23605,564
460548,30574,4022
460635,8717,324
460635,11557,232
460635,11743,588
460635,21440,188
460635,30574,2077
460717,8717,154
460717,11743,228
460717,30358,159
460717,30574,2702
462033,3371,161
462033,3389,167
462033,3392,144
462033,4949,173
462033,5751,113
462033,8517,104
462033,8717,880
462033,10641,158
462033,11557,203
462033,11743,745
462033,14467,307
462033,14487,1129
462033,14519,194
462033,18045,118
462033,20926,418
462033,20939,2446
462033,20994,105
462033,27199,317
462033,30574,9734
462684,6953,165
462684,30574,100
464260,1753,136
464260,7457,209
464260,8717,844
464260,10891,319
464260,11557,310
464260,14552,199
464260,21689,643
464260,21773,373
464260,23931,137
464260,24807,217
464260,30574,19303
465226,8517,696
465226,8717,1224
465226,11557,143
465226,11743,510
465226,16431,135
465226,17213,127
465226,20926,109
465226,20939,771
465226,21887,110
465226,22743,118
465226,26680,143
465226,27199,130
465226,30358,307
465226,30574,28480
465904,2651,147
465904,9221,144
465904,9882,299
465904,11557,162
465904,11743,212
465904,22743,174
465904,26785,166
465904,26837,624
467032,8717,145
467032,11743,158
467032,14821,327
467032,30574,13681
468070,8150,374
468070,8209,165
468070,12175,100
468070,30574,12175
469571,2277,126
469571,4949,127
469571,5207,181
469571,7457,238
469571,8292,110
469571,8717,161
469571,11557,758
469571,11743,1896
469571,14487,238
469571,18326,115
469571,18367,252
469571,21152,106
469571,22034,172
469571,22743,248
469571,27199,109
469571,30574,2610
469571,32353,543
469571,32366,128
469901,8055,266
469901,8076,255
469901,8717,191
469901,11557,357
469901,18228,247
469901,20939,222
469901,26138,733
469901,26207,509
469901,29076,269
469901,30574,12647
470495,4605,121
470495,8717,320
470495,11557,144
470495,19733,327
470495,19742,124
470495,21689,284
470495,21773,139
470495,30574,14721
472025,3308,163
472025,8717,497
472025,21689,370
472025,21773,121
472025,23471,845
472025,25647,415
472025,30574,17439
472331,1642,145
472331,1934,131
472331,2173,185
472331,4949,125
472331,5207,488
472331,5481,119
472331,7404,118
472331,7457,415
472331,7739,406
472331,7743,127
472331,7746,186
472331,7784,298
472331,7806,667
472331,7858,150
472331,8517,129
472331,8717,4557
472331,8778,159
472331,8779,1192
472331,8780,160
472331,8782,1194
472331,9080,193
472331,9084,129
472331,9221,161
472331,10059,334
472331,10064,282
472331,11305,960
472331,11557,5073
472331,11590,330
472331,11743,2230
472331,13528,530
472331,13547,3793
472331,13561,8098
472331,13564,169
472331,13568,155
472331,13597,129
472331,18045,186
472331,20939,235
472331,21989,102
472331,22743,838
472331,22753,155
472331,26771,820
472331,26785,149
472331,26837,321
472331,26894,139
472331,28999,292
472331,29005,222
472331,29009,201
472331,30521,176
472331,30574,68157
472343,5207,231
472343,8717,1577
472343,9221,181
472343,11305,161
472343,11557,481
472343,11743,723
472343,14821,1823
472343,17273,259
472343,20939,119
472343,22743,287
472343,22753,112
472343,28663,1532
472343,29011,135
472343,30358,193
472343,30574,29255
473623,30574,444
474634,6750,512
474634,8717,198
474634,11743,138
474634,30574,18280
474858,6857,226
474858,6888,175
474858,6895,352
474858,6953,308
474858,6960,131
474858,8717,161
474858,11305,119
474858,11557,137
474858,17124,131
474858,23596,192
474858,23605,792
474858,30574,8516
475276,11305,109
475276,19052,1681
475276,30574,13198
475339,6098,125
475339,6828,392
475339,6829,116
475339,6838,219
475339,6857,793
475339,6888,686
475339,6895,844
475339,6914,129
475339,6920,111
475339,6953,1232
475339,6960,387
475339,7404,135
475339,7457,459
475339,8717,167
475339,11557,456
475339,11743,357
475339,12452,103
475339,17124,388
475339,17129,266
475339,23596,255
475339,23605,1216
475339,30574,33401
476543,1642,292
476543,5207,140
476543,8717,692
476543,9277,496
476543,10825,123
476543,11305,633
476543,11557,648
476543,11743,134
476543,12922,500
476543,17213,124
476543,18573,303
476543,21024,231
476543,22743,118
476543,22973,1420
476543,22983,1470
476543,23796,237
476543,26138,1189
476543,27199,324
476543,29011,179
476543,30574,51840
476543,31617,249
477338,5207,153
477338,11305,236
477338,11557,206
477338,18886,116
477338,20939,114
477338,22973,172
477338,27199,151
477338,30574,7907
477338,32623,103
477338,32989,189
477338,33114,453
478657,6750,169
478657,11305,214
478657,11743,112
478657,15048,128
478657,22973,417
478657,22983,302
478657,26138,291
478657,27199,133
478657,30574,401
478657,31617,188
478657,31723,234
478657,31745,468
478894,8717,1521
478894,11305,777
478894,30574,7170
478951,8717,490
478951,10731,160
478951,11305,621
478951,11557,119
478951,11743,113
478951,18981,199
478951,22743,103
478951,30574,4520
479415,2580,162
479415,8055,119
479415,11557,311
479415,14877,143
479415,22743,160
479415,26138,284
479415,30574,757
479561,8717,111
479561,11743,106
479561,26771,386
479561,26837,538
479561,26894,135
479561,28247,118
479561,30574,1076
480204,1642,105
480204,5207,721
480204,7404,894
480204,7423,137
480204,7457,5465
480204,7478,110
480204,8717,116
480204,9221,141
480204,10197,101
480204,11305,219
480204,11557,1654
480204,11590,138
480204,11743,1598
480204,12452,220
480204,12553,280
480204,12568,159
480204,13446,513
480204,14467,165
480204,14487,389
480204,14821,901
480204,18367,262
480204,20939,530
480204,22034,106
480204,22743,633
480204,26138,819
480204,30521,114
480204,30574,2420
480479,4605,165
480479,4949,104
480479,5207,180
480479,6750,156
480479,8717,987
480479,11557,278
480479,11743,459
480479,12175,115
480479,15924,308
480479,19733,492
480479,19742,183
480479,21689,828
480479,21773,328
480479,22743,133
480479,26138,167
480479,30574,118437
480479,31155,1001
480570,8717,413
480570,11557,117
480570,11743,286
480570,14467,191
480570,14487,1034
480570,14552,105
480570,26221,109
480570,30574,15485
481335,9124,218
481335,14821,221
481335,30574,391
481446,2427,101
481446,8717,472
481446,10342,233
481446,11557,346
481446,11743,281
481446,14467,298
481446,14487,1664
481446,14552,136
481446,30574,20848
481462,14821,243
481462,30574,4293
481743,8717,253
481743,11743,185
481743,26735,100
481743,30574,4645
481743,32989,130
481743,33114,265
481749,7279,122
481749,8717,469
481749,11557,122
481749,17746,242
481749,21689,204
481749,25685,421
481749,25709,159
481749,30574,2231
483445,5207,100
483445,8717,104
483445,11305,249
483445,14017,248
483445,21689,177
483445,30574,15775
484167,19052,1108
484167,30574,8499
485894,1642,146
485894,3389,125
485894,5090,118
485894,5207,458
485894,7404,1166
485894,7423,186
485894,7457,7581
485894,8717,7130
485894,8768,154
485894,9221,109
485894,9367,117
485894,10197,147
485894,10210,127
485894,11035,150
485894,11305,1002
485894,11557,2820
485894,11590,216
485894,11743,4366
485894,12315,172
485894,13098,500
485894,13109,252
485894,14370,190
485894,14821,468
485894,16838,129
485894,17213,156
485894,18045,130
485894,18318,101
485894,18326,145
485894,18367,987
485894,18919,201
485894,20811,109
485894,20849,103
485894,21989,223
485894,22025,143
485894,22034,353
485894,22743,655
485894,22753,239
485894,23471,703
485894,24960,101
485894,25114,292
485894,25151,105
485894,25152,101
485894,26256,166
485894,26735,587
485894,26740,141
485894,26771,130
485894,26837,135
485894,27669,750
485894,27682,103
485894,30521,184
485894,30574,135950
485894,31133,116
487445,8517,117
487445,8717,103
487445,21689,168
487445,30574,5722
487445,31254,241
487666,4605,104
487666,8717,205
487666,14552,294
487666,21689,163
487666,30574,7687
489972,6857,115
489972,6895,130
489972,6953,194
489972,7224,110
489972,23605,287
489972,30574,1788
489972,32758,104
490403,8945,218
490403,11305,216
490403,11557,136
490403,22973,521
490403,22983,634
490403,26138,130
490403,27199,100
490403,27600,499
490403,30574,1298
490403,31617,112
490403,31745,125
490867,6098,193
490867,6857,280
490867,6888,248
490867,6895,406
490867,6953,458
490867,6960,170
490867,11557,151
490867,11743,118
490867,17124,219
490867,17129,136
490867,23596,340
490867,23605,1282
490867,30574,6971
491735,6750,244
491735,8717,110
491735,11743,125
491735,30574,7396
493455,8717,241
493455,10064,112
493455,11557,159
493455,30574,6955
493455,33114,158
493456,1691,153
493456,5207,647
493456,8717,1053
493456,10059,1073
493456,10064,1364
493456,11305,464
493456,11557,783
493456,11743,513
493456,12709,115
493456,22743,381
493456,22753,135
493456,24051,123
493456,26138,197
493456,26771,849
493456,26837,920
493456,26894,109
